Time,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
2012-06-12 01:00:00,0.00000000,292.17,0.01201, 0.099, 4.151, 97242.3,  0.00,336.80
2012-06-12 02:00:00,0.00000000,290.66,0.01111, 0.173, 4.432, 97158.3,  0.00,335.46
2012-06-12 03:00:00,0.00000000,289.15,0.01024, 0.248, 4.715, 97074.6,  0.00,328.02
2012-06-12 04:00:00,0.00000000,288.47,0.00995, 0.204, 4.749, 97122.6,  0.00,327.41
2012-06-12 05:00:00,0.00000000,287.80,0.00966, 0.170, 4.781, 97167.8,  0.00,326.84
2012-06-12 06:00:00,0.00000000,287.13,0.00937, 0.126, 4.819, 97214.3,  0.00,321.81
2012-06-12 07:00:00,0.00000000,286.73,0.00917, 0.031, 4.317, 97159.3,  0.00,322.55
2012-06-12 08:00:00,0.00000000,286.33,0.00898,-0.064, 3.813, 97102.5,  0.00,323.24
2012-06-12 09:00:00,0.00000000,285.94,0.00878,-0.161, 3.312, 97048.0, 25.22,326.85
2012-06-12 10:00:00,0.00000000,287.72,0.00966,-0.416, 3.521, 97047.8,149.19,326.93
2012-06-12 11:00:00,0.00000000,289.50,0.01054,-0.660, 3.731, 97048.0,278.48,327.02
2012-06-12 12:00:00,0.00000000,291.27,0.01142,-0.908, 3.942, 97049.4,430.78,362.74
2012-06-12 13:00:00,0.00000000,292.73,0.01226,-1.257, 4.403, 96955.5,587.81,361.79
2012-06-12 14:00:00,0.00000000,294.18,0.01308,-1.594, 4.862, 96859.4,710.74,360.80
2012-06-12 15:00:00,0.00000000,295.63,0.01389,-1.942, 5.323, 96766.6,772.28,377.73
2012-06-12 16:00:00,0.00000000,296.12,0.01400,-1.414, 5.703, 96764.5,826.79,377.01
2012-06-12 17:00:00,0.00000000,296.60,0.01412,-0.886, 6.078, 96762.3,834.70,376.33
2012-06-12 18:00:00,0.00000000,297.09,0.01423,-0.359, 6.460, 96761.3,826.39,377.14
2012-06-12 19:00:00,0.00000000,296.97,0.01416,-0.568, 6.351, 96651.4,739.60,376.78
2012-06-12 20:00:00,0.00000000,296.87,0.01409,-0.778, 6.243, 96539.7,617.39,376.42
2012-06-12 21:00:00,0.00000000,296.75,0.01402,-0.991, 6.134, 96428.0,469.48,369.73
2012-06-12 22:00:00,0.00000031,295.44,0.01360,-1.292, 6.038, 96443.0,329.22,369.38
2012-06-12 23:00:00,0.00000662,294.13,0.01318,-1.605, 5.939, 96457.8,189.87,368.98
2012-06-13 00:00:00,0.00000557,292.82,0.01277,-1.910, 5.843, 96475.3, 32.05,349.60
2012-06-13 01:00:00,0.00010524,291.54,0.01202,-1.582, 6.255, 96502.0,  0.00,349.59
2012-06-13 02:00:00,0.00007914,290.27,0.01128,-1.251, 6.659, 96527.1,  0.00,349.57
2012-06-13 03:00:00,0.00002281,288.99,0.01054,-0.926, 7.071, 96557.6,  0.00,337.95
2012-06-13 04:00:00,0.00000432,288.36,0.01024,-0.715, 6.699, 96548.6,  0.00,337.95
2012-06-13 05:00:00,0.00000810,287.73,0.00993,-0.498, 6.331, 96537.8,  0.00,337.92
2012-06-13 06:00:00,0.00000739,287.10,0.00962,-0.279, 5.959, 96529.7,  0.00,338.99
2012-06-13 07:00:00,0.00000434,286.88,0.00950,-0.448, 5.997, 96466.2,  0.00,339.15
2012-06-13 08:00:00,0.00001647,286.67,0.00939,-0.619, 6.036, 96404.9,  0.00,339.30
2012-06-13 09:00:00,0.00006859,286.46,0.00927,-0.785, 6.076, 96344.2, 10.42,366.11
2012-06-13 10:00:00,0.00014496,286.39,0.00922,-0.651, 6.015, 96408.5, 61.16,365.10
2012-06-13 11:00:00,0.00030203,286.32,0.00917,-0.517, 5.958, 96477.4,114.09,364.15
2012-06-13 12:00:00,0.00049901,286.26,0.00912,-0.378, 5.896, 96543.4,105.09,375.52
2012-06-13 13:00:00,0.00046386,287.83,0.01011,-0.453, 5.678, 96571.6,143.39,381.97
2012-06-13 14:00:00,0.00077666,289.40,0.01118,-0.522, 5.454, 96599.6,173.38,388.46
2012-06-13 15:00:00,0.00104530,290.98,0.01235,-0.593, 5.236, 96627.6,250.33,397.06
2012-06-13 16:00:00,0.00245048,291.57,0.01260, 0.431, 4.115, 96664.6,268.06,396.91
2012-06-13 17:00:00,0.00090357,292.17,0.01285, 1.458, 2.994, 96701.2,270.68,396.76
2012-06-13 18:00:00,0.00001687,292.76,0.01310, 2.487, 1.872, 96740.1,549.99,374.89
2012-06-13 19:00:00,0.00014996,292.70,0.01265, 2.414, 0.244, 96750.8,492.42,373.80
2012-06-13 20:00:00,0.00000880,292.65,0.01221, 2.343,-1.381, 96767.0,411.24,372.78
2012-06-13 21:00:00,0.00000000,292.59,0.01178, 2.270,-3.009, 96779.2,406.87,352.28
2012-06-13 22:00:00,0.00000000,291.81,0.01144, 2.134,-2.618, 96916.0,285.63,352.27
2012-06-13 23:00:00,0.00000000,291.03,0.01111, 2.009,-2.226, 97048.4,165.17,352.24
2012-06-14 00:00:00,0.00000000,290.25,0.01077, 1.872,-1.831, 97183.0, 26.67,296.02
2012-06-14 01:00:00,0.00000000,288.81,0.00992, 1.645,-2.365, 97209.1,  0.00,296.82
2012-06-14 02:00:00,0.00000000,287.37,0.00905, 1.418,-2.895, 97235.7,  0.00,297.68
2012-06-14 03:00:00,0.00000000,285.93,0.00816, 1.193,-3.433, 97261.5,  0.00,278.22
2012-06-14 04:00:00,0.00000000,285.02,0.00776, 1.076,-3.478, 97358.2,  0.00,278.28
2012-06-14 05:00:00,0.00000000,284.11,0.00736, 0.963,-3.524, 97454.5,  0.00,278.38
2012-06-14 06:00:00,0.00000000,283.20,0.00697, 0.844,-3.575, 97551.2,  0.00,266.55
2012-06-14 07:00:00,0.00000000,282.51,0.00663, 0.723,-3.609, 97528.9,  0.00,266.15
2012-06-14 08:00:00,0.00000000,281.82,0.00631, 0.604,-3.639, 97510.2,  0.00,265.78
2012-06-14 09:00:00,0.00000000,281.13,0.00599, 0.482,-3.676, 97488.1, 27.26,262.91
2012-06-14 10:00:00,0.00000000,282.71,0.00637, 0.242,-4.071, 97606.6,159.17,262.67
2012-06-14 11:00:00,0.00000000,284.30,0.00675, 0.003,-4.464, 97727.4,296.85,262.42
2012-06-14 12:00:00,0.00000000,285.88,0.00713,-0.233,-4.862, 97846.5,460.12,273.75
2012-06-14 13:00:00,0.00000000,286.78,0.00706, 0.537,-4.883, 97909.4,627.88,274.30
2012-06-14 14:00:00,0.00000000,287.69,0.00699, 1.306,-4.908, 97974.0,759.25,274.87
2012-06-14 15:00:00,0.00000000,288.59,0.00692, 2.076,-4.933, 98036.3,824.91,297.09
2012-06-14 16:00:00,0.00000000,289.41,0.00722, 1.816,-5.071, 97994.5,883.39,297.79
2012-06-14 17:00:00,0.00000000,290.24,0.00754, 1.560,-5.207, 97951.8,892.16,298.57
2012-06-14 18:00:00,0.00000000,291.05,0.00785, 1.307,-5.341, 97908.5,813.17,331.04
2012-06-14 19:00:00,0.00000000,291.46,0.00798, 1.270,-5.260, 97918.9,728.20,331.64
2012-06-14 20:00:00,0.00000000,291.86,0.00811, 1.232,-5.183, 97929.7,608.33,332.24
2012-06-14 21:00:00,0.00000000,292.27,0.00824, 1.190,-5.101, 97941.5,475.28,325.34
2012-06-14 22:00:00,0.00000000,291.04,0.00832, 0.490,-4.285, 97977.9,334.00,324.44
2012-06-14 23:00:00,0.00000000,289.81,0.00839,-0.218,-3.470, 98011.8,193.59,323.52
2012-06-15 00:00:00,0.00000000,288.57,0.00846,-0.921,-2.651, 98046.4, 31.40,281.01
2012-06-15 01:00:00,0.00000000,286.97,0.00717,-0.788,-2.565, 98042.9,  0.00,279.43
2012-06-15 02:00:00,0.00000000,285.36,0.00593,-0.658,-2.472, 98036.6,  0.00,277.83
2012-06-15 03:00:00,0.00000000,283.75,0.00475,-0.530,-2.397, 98031.1,  0.00,256.51
2012-06-15 04:00:00,0.00000000,282.60,0.00459,-0.359,-2.742, 98059.5,  0.00,255.28
2012-06-15 05:00:00,0.00000000,281.45,0.00444,-0.195,-3.092, 98089.7,  0.00,254.06
2012-06-15 06:00:00,0.00000000,280.30,0.00429,-0.028,-3.438, 98119.0,  0.00,252.15
2012-06-15 07:00:00,0.00000000,279.88,0.00424,-0.608,-3.414, 98052.4,  0.00,251.75
2012-06-15 08:00:00,0.00000000,279.46,0.00420,-1.186,-3.393, 97984.4,  0.00,251.34
2012-06-15 09:00:00,0.00000000,279.03,0.00416,-1.763,-3.361, 97919.2, 27.45,255.22
2012-06-15 10:00:00,0.00000000,281.63,0.00514,-1.412,-2.868, 98048.4,159.86,256.43
2012-06-15 11:00:00,0.00000000,284.24,0.00616,-1.063,-2.366, 98177.4,298.06,257.69
2012-06-15 12:00:00,0.00000000,286.83,0.00722,-0.710,-1.873, 98307.9,458.22,288.97
2012-06-15 13:00:00,0.00000000,288.39,0.00745,-1.689,-2.285, 98289.6,625.31,290.14
2012-06-15 14:00:00,0.00000000,289.95,0.00770,-2.668,-2.701, 98272.8,756.21,291.31
2012-06-15 15:00:00,0.00000000,291.50,0.00794,-3.641,-3.113, 98257.2,818.60,314.45
2012-06-15 16:00:00,0.00000000,292.20,0.00821,-3.225,-2.524, 98240.1,876.74,315.09
2012-06-15 17:00:00,0.00000000,292.90,0.00848,-2.811,-1.926, 98223.6,885.56,315.75
2012-06-15 18:00:00,0.00000000,293.60,0.00875,-2.396,-1.331, 98209.0,717.36,364.13
2012-06-15 19:00:00,0.00000000,293.81,0.00902,-2.513,-1.295, 98189.9,642.57,364.58
2012-06-15 20:00:00,0.00000000,294.01,0.00929,-2.626,-1.252, 98170.4,536.95,364.97
2012-06-15 21:00:00,0.00000000,294.22,0.00956,-2.744,-1.222, 98150.1,385.15,378.95
2012-06-15 22:00:00,0.00000000,293.12,0.00977,-2.648,-0.752, 98130.6,270.94,377.80
2012-06-15 23:00:00,0.00000000,292.01,0.00997,-2.550,-0.291, 98111.8,157.41,376.62
2012-06-16 00:00:00,0.00000000,290.91,0.01016,-2.444, 0.177, 98091.3, 30.91,324.67
2012-06-16 01:00:00,0.00000000,288.99,0.00861,-2.512, 0.403, 98121.1,  0.00,322.73
2012-06-16 02:00:00,0.00000000,287.06,0.00713,-2.575, 0.629, 98150.0,  0.00,320.78
2012-06-16 03:00:00,0.00000000,285.13,0.00572,-2.639, 0.861, 98179.5,  0.00,274.81
2012-06-16 04:00:00,0.00000000,284.24,0.00555,-2.242, 1.130, 98169.6,  0.00,274.08
2012-06-16 05:00:00,0.00000000,283.34,0.00538,-1.845, 1.397, 98160.8,  0.00,273.36
2012-06-16 06:00:00,0.00000000,282.44,0.00522,-1.444, 1.665, 98151.4,  0.00,266.07
2012-06-16 07:00:00,0.00000000,281.74,0.00514,-1.853, 1.788, 98124.6,  0.00,265.52
2012-06-16 08:00:00,0.00000000,281.04,0.00506,-2.259, 1.908, 98098.1,  0.00,264.94
2012-06-16 09:00:00,0.00000000,280.33,0.00499,-2.669, 2.029, 98072.4, 26.92,268.45
2012-06-16 10:00:00,0.00000000,282.98,0.00604,-2.407, 2.236, 98126.1,156.76,271.22
2012-06-16 11:00:00,0.00000000,285.62,0.00718,-2.143, 2.438, 98180.1,292.32,274.00
2012-06-16 12:00:00,0.00000000,288.26,0.00840,-1.889, 2.646, 98232.4,456.98,295.74
2012-06-16 13:00:00,0.00000000,289.54,0.00861,-1.938, 2.025, 98230.1,623.71,297.22
2012-06-16 14:00:00,0.00000000,290.83,0.00883,-1.996, 1.403, 98225.7,754.38,298.72
2012-06-16 15:00:00,0.00000000,292.11,0.00905,-2.047, 0.779, 98222.4,781.04,326.74
2012-06-16 16:00:00,0.00000000,292.85,0.00923,-1.391, 0.893, 98176.0,836.58,327.77
2012-06-16 17:00:00,0.00000000,293.60,0.00942,-0.733, 1.011, 98129.5,845.16,328.80
2012-06-16 18:00:00,0.00000000,294.34,0.00960,-0.069, 1.122, 98086.0,738.17,371.16
2012-06-16 19:00:00,0.00000000,294.77,0.00992, 0.054, 1.799, 98051.4,661.44,371.90
2012-06-16 20:00:00,0.00000000,295.20,0.01025, 0.173, 2.471, 98016.3,552.91,372.66
2012-06-16 21:00:00,0.00000000,295.62,0.01058, 0.293, 3.144, 97981.7,403.32,387.33
2012-06-16 22:00:00,0.00000000,294.38,0.01068, 0.167, 2.933, 97924.2,283.97,385.11
2012-06-16 23:00:00,0.00000000,293.14,0.01076, 0.039, 2.719, 97867.1,165.30,382.87
2012-06-17 00:00:00,0.00000000,291.90,0.01083,-0.094, 2.511, 97810.0, 33.70,361.21
2012-06-17 01:00:00,0.00000000,290.12,0.00969,-0.323, 2.752, 97827.2,  0.00,357.95
2012-06-17 02:00:00,0.00000000,288.33,0.00862,-0.563, 2.989, 97845.7,  0.00,354.61
2012-06-17 03:00:00,0.00000000,286.55,0.00760,-0.796, 3.228, 97867.1,  0.00,336.30
2012-06-17 04:00:00,0.00000000,285.66,0.00735,-0.504, 3.166, 97825.8,  0.00,334.28
2012-06-17 05:00:00,0.00000000,284.77,0.00711,-0.208, 3.103, 97788.8,  0.00,332.27
2012-06-17 06:00:00,0.00000000,283.89,0.00687, 0.085, 3.038, 97748.5,  0.00,282.92
2012-06-17 07:00:00,0.00000000,282.75,0.00646,-0.002, 3.238, 97658.7,  0.00,281.57
2012-06-17 08:00:00,0.00000000,281.62,0.00606,-0.086, 3.438, 97567.1,  0.00,280.22
2012-06-17 09:00:00,0.00000000,280.48,0.00567,-0.170, 3.635, 97475.8, 26.33,278.44
2012-06-17 10:00:00,0.00000000,283.26,0.00678,-0.113, 4.036, 97546.4,153.77,281.81
2012-06-17 11:00:00,0.00000000,286.04,0.00798,-0.054, 4.434, 97612.6,286.85,285.19
2012-06-17 12:00:00,0.00000000,288.81,0.00927, 0.004, 4.831, 97682.3,450.40,309.59
2012-06-17 13:00:00,0.00000000,290.66,0.00985, 0.217, 4.982, 97633.1,614.82,311.97
2012-06-17 14:00:00,0.00000000,292.50,0.01044, 0.422, 5.132, 97586.5,743.76,314.29
2012-06-17 15:00:00,0.00000000,294.35,0.01105, 0.632, 5.287, 97536.3,823.76,333.91
2012-06-17 16:00:00,0.00000000,295.09,0.01131, 0.288, 5.541, 97493.5,882.50,334.99
2012-06-17 17:00:00,0.00000000,295.82,0.01159,-0.056, 5.792, 97449.2,891.69,336.09
2012-06-17 18:00:00,0.00000000,296.56,0.01186,-0.398, 6.047, 97408.1,871.89,342.61
2012-06-17 19:00:00,0.00000000,296.76,0.01214,-0.061, 5.905, 97344.1,781.41,343.05
2012-06-17 20:00:00,0.00000000,296.95,0.01242, 0.277, 5.761, 97280.7,653.45,343.49
2012-06-17 21:00:00,0.00000000,297.15,0.01270, 0.616, 5.622, 97217.2,504.44,336.50
2012-06-17 22:00:00,0.00000000,295.51,0.01243, 0.318, 5.023, 97174.6,355.43,335.29
2012-06-17 23:00:00,0.00000000,293.87,0.01216, 0.019, 4.421, 97132.7,207.31,334.05
2012-06-18 00:00:00,0.00000000,292.23,0.01190,-0.277, 3.825, 97091.4, 30.18,310.53
2012-06-18 01:00:00,0.00000000,290.79,0.01108,-0.268, 4.137, 97151.2,  0.00,309.68
2012-06-18 02:00:00,0.00000000,289.34,0.01026,-0.246, 4.447, 97208.6,  0.00,308.81
2012-06-18 03:00:00,0.00000000,287.90,0.00947,-0.240, 4.755, 97268.6,  0.00,296.81
2012-06-18 04:00:00,0.00000000,287.05,0.00913, 0.073, 4.643, 97259.9,  0.00,296.53
2012-06-18 05:00:00,0.00000000,286.20,0.00879, 0.395, 4.526, 97249.3,  0.00,296.18
2012-06-18 06:00:00,0.00000000,285.35,0.00846, 0.701, 4.413, 97240.8,  0.00,290.59
2012-06-18 07:00:00,0.00000000,284.77,0.00819, 0.292, 4.456, 97182.6,  0.00,290.59
2012-06-18 08:00:00,0.00000000,284.18,0.00792,-0.122, 4.497, 97124.4,  0.00,290.61
2012-06-18 09:00:00,0.00000000,283.59,0.00765,-0.532, 4.533, 97064.8, 26.19,294.69
2012-06-18 10:00:00,0.00000000,285.55,0.00837,-0.474, 4.729, 97149.4,153.67,295.89
2012-06-18 11:00:00,0.00000000,287.51,0.00912,-0.415, 4.918, 97234.0,286.83,297.11
2012-06-18 12:00:00,0.00000000,289.48,0.00988,-0.355, 5.105, 97316.3,451.00,311.73
2012-06-18 13:00:00,0.00000000,291.15,0.01037,-0.324, 5.259, 97316.3,615.78,312.34
2012-06-18 14:00:00,0.00000000,292.83,0.01087,-0.292, 5.419, 97316.7,745.01,312.95
2012-06-18 15:00:00,0.00000000,294.50,0.01137,-0.260, 5.569, 97316.1,824.64,331.39
2012-06-18 16:00:00,0.00000000,295.18,0.01156,-0.132, 5.595, 97269.0,883.55,331.59
2012-06-18 17:00:00,0.00000000,295.86,0.01174, 0.001, 5.613, 97224.8,892.89,331.77
2012-06-18 18:00:00,0.00000000,296.54,0.01193, 0.130, 5.635, 97177.9,864.56,337.30
2012-06-18 19:00:00,0.00000000,296.69,0.01205, 0.451, 5.337, 97138.3,775.07,337.27
2012-06-18 20:00:00,0.00000000,296.85,0.01216, 0.778, 5.040, 97097.6,648.31,337.19
2012-06-18 21:00:00,0.00000000,297.00,0.01228, 1.106, 4.745, 97057.8,508.07,331.75
2012-06-18 22:00:00,0.00000000,295.48,0.01213, 0.808, 4.268, 97067.5,358.25,330.71
2012-06-18 23:00:00,0.00000000,293.96,0.01199, 0.511, 3.799, 97080.0,209.31,329.64
2012-06-19 00:00:00,0.00000000,292.45,0.01184, 0.219, 3.320, 97093.2, 29.69,300.58
2012-06-19 01:00:00,0.00000000,290.54,0.01075, 0.186, 3.504, 97075.8,  0.00,299.40
2012-06-19 02:00:00,0.00000000,288.63,0.00970, 0.151, 3.679, 97059.2,  0.00,298.24
2012-06-19 03:00:00,0.00000000,286.72,0.00868, 0.120, 3.860, 97044.7,  0.00,284.22
2012-06-19 04:00:00,0.00000000,285.72,0.00830, 0.495, 3.655, 97080.1,  0.00,283.36
2012-06-19 05:00:00,0.00000000,284.72,0.00793, 0.872, 3.457, 97114.6,  0.00,282.51
2012-06-19 06:00:00,0.00000000,283.73,0.00757, 1.251, 3.254, 97152.5,  0.00,279.40
2012-06-19 07:00:00,0.00000000,283.40,0.00739, 0.906, 3.314, 97117.8,  0.00,279.15
2012-06-19 08:00:00,0.00000000,283.07,0.00722, 0.557, 3.368, 97084.3,  0.00,278.93
2012-06-19 09:00:00,0.00000000,282.75,0.00704, 0.208, 3.426, 97052.4, 26.32,284.88
2012-06-19 10:00:00,0.00000000,284.88,0.00811, 0.008, 3.387, 97062.5,155.60,285.51
2012-06-19 11:00:00,0.00000000,287.02,0.00920,-0.195, 3.343, 97071.0,290.69,286.16
2012-06-19 12:00:00,0.00000000,289.16,0.01030,-0.393, 3.308, 97083.0,447.72,320.88
2012-06-19 13:00:00,0.00000000,291.13,0.01117, 0.137, 3.560, 97045.5,611.46,321.51
2012-06-19 14:00:00,0.00000000,293.10,0.01204, 0.665, 3.811, 97007.8,739.94,322.14
2012-06-19 15:00:00,0.00000000,295.07,0.01293, 1.198, 4.064, 96970.3,788.28,348.96
2012-06-19 16:00:00,0.00000000,295.84,0.01314, 1.593, 4.740, 96956.6,844.77,349.35
2012-06-19 17:00:00,0.00000000,296.62,0.01336, 1.988, 5.416, 96941.9,853.89,349.79
2012-06-19 18:00:00,0.00000000,297.40,0.01356, 2.380, 6.086, 96927.9,731.37,370.40
2012-06-19 19:00:00,0.00000000,297.58,0.01355, 2.663, 5.639, 96883.1,655.71,370.81
2012-06-19 20:00:00,0.00000028,297.78,0.01355, 2.941, 5.189, 96837.1,548.69,371.27
2012-06-19 21:00:00,0.00000010,297.97,0.01353, 3.218, 4.741, 96788.0,332.92,393.93
2012-06-19 22:00:00,0.00000000,296.69,0.01355, 3.159, 4.232, 96743.3,234.94,391.48
2012-06-19 23:00:00,0.00000000,295.42,0.01356, 3.095, 3.726, 96697.8,137.44,389.02
2012-06-20 00:00:00,0.00000000,294.15,0.01355, 3.036, 3.216, 96650.0, 23.61,370.61
2012-06-20 01:00:00,0.00000010,291.71,0.01198, 2.933, 2.798, 96638.7,  0.00,363.93
2012-06-20 02:00:00,0.00000031,289.28,0.01055, 2.835, 2.372, 96629.8,  0.00,357.31
2012-06-20 03:00:00,0.00000068,286.84,0.00925, 2.732, 1.957, 96616.5,  0.00,315.14
2012-06-20 04:00:00,0.00000034,286.55,0.00918, 2.860, 1.821, 96620.4,  0.00,314.81
2012-06-20 05:00:00,0.00000016,286.26,0.00912, 2.988, 1.689, 96623.4,  0.00,314.48
2012-06-20 06:00:00,0.00000000,285.97,0.00905, 3.110, 1.555, 96626.5,  0.00,354.36
2012-06-20 07:00:00,0.00000003,286.91,0.00964, 2.979, 1.400, 96617.8,  0.00,356.66
2012-06-20 08:00:00,0.00000000,287.84,0.01026, 2.846, 1.250, 96609.3,  0.00,359.00
2012-06-20 09:00:00,0.00000000,288.77,0.01091, 2.713, 1.094, 96601.1, 18.87,377.29
2012-06-20 10:00:00,0.00000000,291.01,0.01229, 2.953, 0.390, 96615.4,112.70,382.20
2012-06-20 11:00:00,0.00000000,293.24,0.01379, 3.198,-0.316, 96630.3,210.78,387.06
2012-06-20 12:00:00,0.00000000,295.47,0.01539, 3.441,-1.024, 96644.4,246.73,409.82
2012-06-20 13:00:00,0.00000000,295.96,0.01510, 4.135,-1.641, 96624.7,337.01,410.92
2012-06-20 14:00:00,0.00000000,296.47,0.01479, 4.833,-2.254, 96604.7,407.97,412.05
2012-06-20 15:00:00,0.00000000,296.96,0.01448, 5.524,-2.870, 96583.4,659.86,394.19
2012-06-20 16:00:00,0.00000000,297.57,0.01426, 6.082,-3.035, 96549.1,707.29,395.34
2012-06-20 17:00:00,0.00000000,298.19,0.01403, 6.639,-3.205, 96519.4,715.03,396.52
2012-06-20 18:00:00,0.00000000,298.80,0.01379, 7.190,-3.378, 96484.1,769.59,385.98
2012-06-20 19:00:00,0.00000000,298.84,0.01362, 6.823,-3.535, 96525.4,690.14,386.12
2012-06-20 20:00:00,0.00000000,298.87,0.01346, 6.454,-3.693, 96565.1,577.61,386.31
2012-06-20 21:00:00,0.00000000,298.91,0.01329, 6.080,-3.850, 96603.4,414.51,396.93
2012-06-20 22:00:00,0.00000000,297.44,0.01306, 4.998,-3.569, 96582.8,292.73,394.99
2012-06-20 23:00:00,0.00000000,295.98,0.01282, 3.915,-3.292, 96559.1,171.51,393.07
2012-06-21 00:00:00,0.00000000,294.51,0.01259, 2.833,-3.012, 96533.7, 14.67,388.87
2012-06-21 01:00:00,0.00000000,293.17,0.01168, 2.852,-2.761, 96560.9,  0.00,387.10
2012-06-21 02:00:00,0.00000000,291.82,0.01080, 2.875,-2.506, 96583.7,  0.00,385.26
2012-06-21 03:00:00,0.00000000,290.47,0.00995, 2.893,-2.257, 96607.7,  0.00,373.42
2012-06-21 04:00:00,0.00000000,289.84,0.00977, 2.662,-2.260, 96572.7,  0.00,372.72
2012-06-21 05:00:00,0.00000000,289.19,0.00958, 2.420,-2.264, 96536.8,  0.00,371.99
2012-06-21 06:00:00,0.00000000,288.56,0.00940, 2.179,-2.263, 96498.2,  0.00,359.91
2012-06-21 07:00:00,0.00000000,288.27,0.00927, 1.910,-2.376, 96460.3,  0.00,359.64
2012-06-21 08:00:00,0.00000000,287.99,0.00914, 1.644,-2.479, 96423.9,  0.00,359.41
2012-06-21 09:00:00,0.00000000,287.70,0.00900, 1.373,-2.586, 96386.5, 18.48,352.83
2012-06-21 10:00:00,0.00000000,289.53,0.00983, 1.414,-2.375, 96444.1,111.68,356.43
2012-06-21 11:00:00,0.00000000,291.36,0.01069, 1.452,-2.159, 96504.4,209.12,359.97
2012-06-21 12:00:00,0.00000000,293.19,0.01161, 1.494,-1.952, 96563.4,292.23,379.33
2012-06-21 13:00:00,0.00000000,294.19,0.01167, 1.248,-2.098, 96528.8,399.40,381.41
2012-06-21 14:00:00,0.00000000,295.21,0.01172, 1.002,-2.249, 96491.5,483.55,383.59
2012-06-21 15:00:00,0.00000000,296.21,0.01176, 0.748,-2.395, 96457.3,478.02,400.56
2012-06-21 16:00:00,0.00000000,296.68,0.01234, 1.071,-1.827, 96402.2,512.44,401.66
2012-06-21 17:00:00,0.00000000,297.16,0.01293, 1.394,-1.258, 96350.2,518.12,402.79
2012-06-21 18:00:00,0.00000000,297.63,0.01353, 1.713,-0.686, 96299.5,469.04,417.09
2012-06-21 19:00:00,0.00000000,298.35,0.01434, 1.577,-0.526, 96288.2,420.81,418.68
2012-06-21 20:00:00,0.00000000,299.08,0.01518, 1.434,-0.362, 96277.3,352.22,420.28
2012-06-21 21:00:00,0.00000000,299.80,0.01603, 1.294,-0.198, 96265.8,270.99,426.17
2012-06-21 22:00:00,0.00000000,298.98,0.01629, 0.404, 0.027, 96212.2,191.44,424.36
2012-06-21 23:00:00,0.00000000,298.17,0.01654,-0.482, 0.254, 96158.0,112.32,422.56
2012-06-22 00:00:00,0.00000000,297.36,0.01677,-1.372, 0.484, 96102.7, 19.86,417.55
2012-06-22 01:00:00,0.00000000,295.99,0.01524,-1.530, 1.147, 96079.9,  0.00,414.06
2012-06-22 02:00:00,0.00000000,294.63,0.01379,-1.688, 1.817, 96053.4,  0.00,410.57
2012-06-22 03:00:00,0.00000000,293.26,0.01242,-1.856, 2.482, 96029.9,  0.00,400.77
2012-06-22 04:00:00,0.00000828,292.55,0.01215,-1.672, 2.613, 96044.3,  0.00,399.56
2012-06-22 05:00:00,0.00074845,291.84,0.01189,-1.489, 2.740, 96059.5,  0.00,398.39
2012-06-22 06:00:00,0.00198500,291.13,0.01163,-1.307, 2.871, 96076.2,  0.00,373.70
2012-06-22 07:00:00,0.00000000,290.76,0.01164,-0.923, 2.977, 96077.9,  0.00,373.49
2012-06-22 08:00:00,0.00000000,290.39,0.01165,-0.540, 3.082, 96077.9,  0.00,373.29
2012-06-22 09:00:00,0.00000000,290.03,0.01167,-0.159, 3.182, 96078.4, 17.91,379.11
2012-06-22 10:00:00,0.00000000,291.46,0.01275,-0.050, 3.006, 96059.9,110.12,380.86
2012-06-22 11:00:00,0.00000000,292.90,0.01387, 0.053, 2.831, 96043.5,206.54,382.63
2012-06-22 12:00:00,0.00000000,294.33,0.01502, 0.162, 2.655, 96023.9,294.87,409.44
2012-06-22 13:00:00,0.00000000,295.66,0.01539, 1.173, 2.339, 96010.6,403.08,410.14
2012-06-22 14:00:00,0.00000000,296.99,0.01576, 2.194, 2.025, 95997.6,488.11,410.85
2012-06-22 15:00:00,0.00000000,298.32,0.01613, 3.209, 1.712, 95984.1,496.00,413.04
2012-06-22 16:00:00,0.00003651,297.80,0.01556, 3.690, 1.263, 96044.7,531.81,412.14
2012-06-22 17:00:00,0.00431071,297.28,0.01500, 4.178, 0.820, 96103.8,537.84,411.22
2012-06-22 18:00:00,0.00025325,296.76,0.01444, 4.658, 0.372, 96165.4,427.76,411.86
2012-06-22 19:00:00,0.00004152,296.70,0.01453, 3.977,-0.009, 96162.2,383.78,411.22
2012-06-22 20:00:00,0.00016819,296.64,0.01461, 3.290,-0.392, 96160.2,321.34,410.52
2012-06-22 21:00:00,0.00000108,296.58,0.01469, 2.600,-0.766, 96158.9,247.95,402.35
2012-06-22 22:00:00,0.00676390,295.83,0.01463, 2.340,-1.032, 96189.9,175.28,402.18
2012-06-22 23:00:00,0.00122902,295.08,0.01455, 2.072,-1.302, 96217.2,102.91,402.04
2012-06-23 00:00:00,0.00006479,294.33,0.01449, 1.809,-1.565, 96247.0, 18.76,386.87
2012-06-23 01:00:00,0.00000000,293.51,0.01400, 1.426,-1.919, 96265.9,  0.00,387.24
2012-06-23 02:00:00,0.00000000,292.68,0.01350, 1.044,-2.263, 96281.7,  0.00,387.58
