     Time [min]        u_10_18         u_1_18        u_10_16         u_1_16         u_10_3          u_9_3          u_8_3          u_1_3          u_3_5          u_2_5          u_1_5          u_1_1
     35.5000000      0.0760596      0.0991851      0.0760596      0.0760596      0.0000000      0.0758214      0.0756434      0.0521273      0.0000000      0.0000000      0.0000000      0.0000000
     36.0000000      0.0760672      0.0993244      0.0760672      0.0760672      0.0000000      0.0758616      0.0757070      0.0559470      0.0000000      0.0000000      0.0000000      0.0000000
     36.5000000      0.0760737      0.0994474      0.0760737      0.0760737      0.0000000      0.0758963      0.0757623      0.0592550      0.0000000      0.0000000      0.0000000      0.0000000
     37.0000000      0.0760792      0.0995556      0.0760792      0.0760792      0.0000000      0.0759263      0.0758102      0.0620755      0.0000000      0.0000000      0.0000000      0.0000000
     37.5000000      0.0760840      0.0996507      0.0760840      0.0760840      0.0000000      0.0759522      0.0758517      0.0644512      0.0000000      0.0000000      0.0000000      0.0000000
     38.0000000      0.0760881      0.0997341      0.0760881      0.0760881      0.0000000      0.0759747      0.0758877      0.0664340      0.0000000      0.0000000      0.0000000      0.0000000
     38.5000000      0.0760917      0.0998073      0.0760917      0.0760917      0.0000000      0.0759940      0.0759188      0.0680780      0.0000000      0.0000000      0.0000000      0.0000000
     39.0000000      0.0760947      0.0998713      0.0760947      0.0760947      0.0000000      0.0760107      0.0759457      0.0694354      0.0000000      0.0000000      0.0000000      0.0000000
     39.5000000      0.0760973      0.0999272      0.0760973      0.0760973      0.0000000      0.0760250      0.0759689      0.0705534      0.0000000      0.0000000      0.0000000      0.0000000
     40.0000000      0.0760995      0.0999760      0.0760995      0.0760995      0.0000000      0.0760374      0.0759890      0.0714736      0.0000000      0.0000000      0.0000000      0.0000000
     40.5000000      0.0761014      0.1000186      0.0761014      0.0761014      0.0000000      0.0760480      0.0760063      0.0722313      0.0000000      0.0000000      0.0000000      0.0000000
     41.0000000      0.0761030      0.1000557      0.0761030      0.0761030      0.0000000      0.0760572      0.0760212      0.0728561      0.0000000      0.0000000      0.0000000      0.0000000
     41.5000000      0.0761044      0.1000880      0.0761044      0.0761044      0.0000000      0.0760651      0.0760341      0.0733726      0.0000000      0.0000000      0.0000000      0.0000000
     42.0000000      0.0761056      0.1001161      0.0761056      0.0761056      0.0000000      0.0760719      0.0760452      0.0738007      0.0000000      0.0000000      0.0000000      0.0000000
     42.5000000      0.0761066      0.1001404      0.0761066      0.0761066      0.0000000      0.0760777      0.0760547      0.0741566      0.0000000      0.0000000      0.0000000      0.0000000
     43.0000000      0.0761075      0.1001616      0.0761075      0.0761075      0.0000000      0.0760827      0.0760629      0.0744536      0.0000000      0.0000000      0.0000000      0.0000000
     43.5000000      0.0761083      0.1001799      0.0761083      0.0761083      0.0000000      0.0760870      0.0760700      0.0747022      0.0000000      0.0000000      0.0000000      0.0000000
     44.0000000      0.0761089      0.1001958      0.0761089      0.0761089      0.0000000      0.0760907      0.0760761      0.0749111      0.0000000      0.0000000      0.0000000      0.0000000
     44.5000000      0.0761094      0.1002096      0.0761094      0.0761094      0.0000000      0.0760938      0.0760813      0.0750871      0.0000000      0.0000000      0.0000000      0.0000000
     45.0000000      0.0761099      0.1002215      0.0761099      0.0761099      0.0000000      0.0760965      0.0760858      0.0752359      0.0000000      0.0000000      0.0000000      0.0000000
     45.5000000      0.0761103      0.1002318      0.0761103      0.0761103      0.0000000      0.0760988      0.0760896      0.0753620      0.0000000      0.0000000      0.0000000      0.0000000
     46.0000000      0.0761107      0.1002407      0.0761107      0.0761107      0.0000000      0.0761008      0.0760929      0.0754692      0.0000000      0.0000000      0.0000000      0.0000000
     46.5000000      0.0761109      0.1002484      0.0761109      0.0761109      0.0000000      0.0761025      0.0760957      0.0755606      0.0000000      0.0000000      0.0000000      0.0000000
     47.0000000      0.0761112      0.1002550      0.0761112      0.0761112      0.0000000      0.0761040      0.0760982      0.0756386      0.0000000      0.0000000      0.0000000      0.0000000
     47.5000000      0.0761114      0.1002607      0.0761114      0.0761114      0.0000000      0.0761053      0.0761003      0.0757052      0.0000000      0.0000000      0.0000000      0.0000000
     48.0000000      0.0761116      0.1002656      0.0761116      0.0761116      0.0000000      0.0761063      0.0761020      0.0757624      0.0000000      0.0000000      0.0000000      0.0000000
     48.5000000      0.0761117      0.1002699      0.0761117      0.0761117      0.0000000      0.0761072      0.0761036      0.0758113      0.0000000      0.0000000      0.0000000      0.0000000
     49.0000000      0.0761119      0.1002735      0.0761119      0.0761119      0.0000000      0.0761080      0.0761049      0.0758534      0.0000000      0.0000000      0.0000000      0.0000000
     49.5000000      0.0761120      0.1002767      0.0761120      0.0761120      0.0000000      0.0761087      0.0761060      0.0758895      0.0000000      0.0000000      0.0000000      0.0000000
     50.0000000      0.0761121      0.1002794      0.0761121      0.0761121      0.0000000      0.0761093      0.0761070      0.0759206      0.0000000      0.0000000      0.0000000      0.0000000
     50.5000000      0.0761122      0.1002817      0.0761122      0.0761122      0.0000000      0.0761098      0.0761078      0.0759474      0.0000000      0.0000000      0.0000000      0.0000000
     51.0000000      0.0761122      0.1002837      0.0761122      0.0761122      0.0000000      0.0761102      0.0761085      0.0759704      0.0000000      0.0000000      0.0000000      0.0000000
     51.5000000      0.0761123      0.1002855      0.0761123      0.0761123      0.0000000      0.0761105      0.0761091      0.0759902      0.0000000      0.0000000      0.0000000      0.0000000
     52.0000000      0.0761123      0.1002869      0.0761123      0.0761123      0.0000000      0.0761109      0.0761096      0.0760073      0.0000000      0.0000000      0.0000000      0.0000000
     52.5000000      0.0761124      0.1002882      0.0761124      0.0761124      0.0000000      0.0761111      0.0761101      0.0760220      0.0000000      0.0000000      0.0000000      0.0000000
     53.0000000      0.0761124      0.1002893      0.0761124      0.0761124      0.0000000      0.0761113      0.0761104      0.0760346      0.0000000      0.0000000      0.0000000      0.0000000
     53.5000000      0.0761125      0.1002902      0.0761125      0.0761125      0.0000000      0.0761115      0.0761108      0.0760455      0.0000000      0.0000000      0.0000000      0.0000000
     54.0000000      0.0761125      0.1002910      0.0761125      0.0761125      0.0000000      0.0761117      0.0761110      0.0760549      0.0000000      0.0000000      0.0000000      0.0000000
     54.5000000      0.0761125      0.1002917      0.0761125      0.0761125      0.0000000      0.0761118      0.0761113      0.0760630      0.0000000      0.0000000      0.0000000      0.0000000
     55.0000000      0.0761125      0.1002923      0.0761125      0.0761125      0.0000000      0.0761119      0.0761115      0.0760700      0.0000000      0.0000000      0.0000000      0.0000000
     55.5000000      0.0761125      0.1002928      0.0761125      0.0761125      0.0000000      0.0761121      0.0761116      0.0760760      0.0000000      0.0000000      0.0000000      0.0000000
     56.0000000      0.0761126      0.1002932      0.0761126      0.0761126      0.0000000      0.0761121      0.0761118      0.0760812      0.0000000      0.0000000      0.0000000      0.0000000
     56.5000000      0.0761126      0.1002936      0.0761126      0.0761126      0.0000000      0.0761122      0.0761119      0.0760856      0.0000000      0.0000000      0.0000000      0.0000000
     57.0000000      0.0761126      0.1002939      0.0761126      0.0761126      0.0000000      0.0761123      0.0761120      0.0760894      0.0000000      0.0000000      0.0000000      0.0000000
     57.5000000      0.0761126      0.1002942      0.0761126      0.0761126      0.0000000      0.0761123      0.0761121      0.0760927      0.0000000      0.0000000      0.0000000      0.0000000
     58.0000000      0.0761126      0.1002944      0.0761126      0.0761126      0.0000000      0.0761124      0.0761122      0.0760955      0.0000000      0.0000000      0.0000000      0.0000000
     58.5000000      0.0761126      0.1002946      0.0761126      0.0761126      0.0000000      0.0761124      0.0761123      0.0760980      0.0000000      0.0000000      0.0000000      0.0000000
     59.0000000      0.0761126      0.1002948      0.0761126      0.0761126      0.0000000      0.0761124      0.0761123      0.0761001      0.0000000      0.0000000      0.0000000      0.0000000
     59.5000000      0.0761126      0.1002950      0.0761126      0.0761126      0.0000000      0.0761125      0.0761124      0.0761018      0.0000000      0.0000000      0.0000000      0.0000000
