     Time [min]        Q_10_18         Q_1_18        Q_10_16         Q_1_16         Q_10_3          Q_9_3          Q_8_3          Q_1_3          Q_3_5          Q_2_5          Q_1_5          Q_1_1
     35.5000000      0.0249549      0.0485821      0.0000000      0.0249549      0.0248482      0.0247534      0.0246037      0.0092973      0.0000000      0.0000000      0.0000000      0.0000000
     36.0000000      0.0249614      0.0487584      0.0000000      0.0249614      0.0248694      0.0247873      0.0246571      0.0111824      0.0000000      0.0000000      0.0000000      0.0000000
     36.5000000      0.0249669      0.0489142      0.0000000      0.0249669      0.0248876      0.0248166      0.0247036      0.0129939      0.0000000      0.0000000      0.0000000      0.0000000
     37.0000000      0.0249716      0.0490517      0.0000000      0.0249716      0.0249034      0.0248420      0.0247440      0.0146745      0.0000000      0.0000000      0.0000000      0.0000000
     37.5000000      0.0249757      0.0491727      0.0000000      0.0249757      0.0249170      0.0248640      0.0247790      0.0161902      0.0000000      0.0000000      0.0000000      0.0000000
     38.0000000      0.0249792      0.0492791      0.0000000      0.0249792      0.0249287      0.0248829      0.0248094      0.0175268      0.0000000      0.0000000      0.0000000      0.0000000
     38.5000000      0.0249822      0.0493725      0.0000000      0.0249822      0.0249388      0.0248993      0.0248357      0.0186852      0.0000000      0.0000000      0.0000000      0.0000000
     39.0000000      0.0249847      0.0494543      0.0000000      0.0249847      0.0249475      0.0249134      0.0248584      0.0196761      0.0000000      0.0000000      0.0000000      0.0000000
     39.5000000      0.0249869      0.0495260      0.0000000      0.0249869      0.0249549      0.0249256      0.0248781      0.0205160      0.0000000      0.0000000      0.0000000      0.0000000
     40.0000000      0.0249888      0.0495885      0.0000000      0.0249888      0.0249614      0.0249361      0.0248951      0.0212232      0.0000000      0.0000000      0.0000000      0.0000000
     40.5000000      0.0249904      0.0496432      0.0000000      0.0249904      0.0249669      0.0249451      0.0249097      0.0218163      0.0000000      0.0000000      0.0000000      0.0000000
