     Time [min]        d_10_18         d_1_18        d_10_16         d_1_16         d_10_3          d_9_3          d_8_3          d_1_3          d_3_5          d_2_5          d_1_5          d_1_1
     23.0000000      0.0315107      0.0383168      0.0315107      0.0315107      0.0000000      0.0276126      0.0253223      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     23.5000000      0.0316785      0.0390837      0.0316785      0.0316785      0.0000000      0.0281492      0.0260546      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.0000000      0.0318268      0.0398328      0.0318268      0.0318268      0.0000000      0.0286438      0.0267337      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.5000000      0.0319576      0.0405611      0.0319576      0.0319576      0.0000000      0.0290974      0.0273608      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     25.0000000      0.0320727      0.0412660      0.0320727      0.0320727      0.0000000      0.0295114      0.0279372      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     25.5000000      0.0321737      0.0419447      0.0321737      0.0321737      0.0000000      0.0298875      0.0284649      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     26.0000000      0.0322622      0.0425948      0.0322622      0.0322622      0.0000000      0.0302276      0.0289459      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     26.5000000      0.0323397      0.0432142      0.0323397      0.0323397      0.0000000      0.0305341      0.0293827      0.0000002      0.0000000      0.0000000      0.0000000      0.0000000
     27.0000000      0.0324073      0.0438011      0.0324073      0.0324073      0.0000000      0.0308091      0.0297777      0.0000009      0.0000000      0.0000000      0.0000000      0.0000000
     27.5000000      0.0324662      0.0443543      0.0324662      0.0324662      0.0000000      0.0310551      0.0301336      0.0000032      0.0000000      0.0000000      0.0000000      0.0000000
     28.0000000      0.0325175      0.0448729      0.0325175      0.0325175      0.0000000      0.0312743      0.0304533      0.0000105      0.0000000      0.0000000      0.0000000      0.0000000
     28.5000000      0.0325621      0.0453565      0.0325621      0.0325621      0.0000000      0.0314691      0.0307394      0.0000304      0.0000000      0.0000000      0.0000000      0.0000000
     29.0000000      0.0326009      0.0458053      0.0326009      0.0326009      0.0000000      0.0316418      0.0309947      0.0000783      0.0000000      0.0000000      0.0000000      0.0000000
     29.5000000      0.0326345      0.0462196      0.0326345      0.0326345      0.0000000      0.0317944      0.0312219      0.0001819      0.0000000      0.0000000      0.0000000      0.0000000
     30.0000000      0.0326636      0.0466005      0.0326636      0.0326636      0.0000000      0.0319290      0.0314235      0.0003845      0.0000000      0.0000000      0.0000000      0.0000000
     30.5000000      0.0326888      0.0469489      0.0326888      0.0326888      0.0000000      0.0320474      0.0316019      0.0007446      0.0000000      0.0000000      0.0000000      0.0000000
     31.0000000      0.0327106      0.0472664      0.0327106      0.0327106      0.0000000      0.0321513      0.0317595      0.0013309      0.0000000      0.0000000      0.0000000      0.0000000
     31.5000000      0.0327295      0.0475545      0.0327295      0.0327295      0.0000000      0.0322425      0.0318984      0.0022100      0.0000000      0.0000000      0.0000000      0.0000000
     32.0000000      0.0327458      0.0478149      0.0327458      0.0327458      0.0000000      0.0323222      0.0320206      0.0034313      0.0000000      0.0000000      0.0000000      0.0000000
     32.5000000      0.0327598      0.0480496      0.0327598      0.0327598      0.0000000      0.0323919      0.0321278      0.0050116      0.0000000      0.0000000      0.0000000      0.0000000
     33.0000000      0.0327719      0.0482603      0.0327719      0.0327719      0.0000000      0.0324526      0.0322218      0.0069267      0.0000000      0.0000000      0.0000000      0.0000000
     33.5000000      0.0327824      0.0484490      0.0327824      0.0327824      0.0000000      0.0325056      0.0323041      0.0091120      0.0000000      0.0000000      0.0000000      0.0000000
     34.0000000      0.0327914      0.0486174      0.0327914      0.0327914      0.0000000      0.0325516      0.0323759      0.0114729      0.0000000      0.0000000      0.0000000      0.0000000
     34.5000000      0.0327991      0.0487674      0.0327991      0.0327991      0.0000000      0.0325916      0.0324386      0.0139014      0.0000000      0.0000000      0.0000000      0.0000000
     35.0000000      0.0328058      0.0489006      0.0328058      0.0328058      0.0000000      0.0326264      0.0324932      0.0162938      0.0000000      0.0000000      0.0000000      0.0000000
     35.5000000      0.0328115      0.0490186      0.0328115      0.0328115      0.0000000      0.0326565      0.0325408      0.0185636      0.0000000      0.0000000      0.0000000      0.0000000
     36.0000000      0.0328164      0.0491230      0.0328164      0.0328164      0.0000000      0.0326826      0.0325821      0.0206495      0.0000000      0.0000000      0.0000000      0.0000000
     36.5000000      0.0328207      0.0492151      0.0328207      0.0328207      0.0000000      0.0327052      0.0326180      0.0225161      0.0000000      0.0000000      0.0000000      0.0000000
     37.0000000      0.0328243      0.0492962      0.0328243      0.0328243      0.0000000      0.0327247      0.0326492      0.0241506      0.0000000      0.0000000      0.0000000      0.0000000
     37.5000000      0.0328274      0.0493676      0.0328274      0.0328274      0.0000000      0.0327416      0.0326762      0.0255573      0.0000000      0.0000000      0.0000000      0.0000000
     38.0000000      0.0328301      0.0494302      0.0328301      0.0328301      0.0000000      0.0327562      0.0326996      0.0267521      0.0000000      0.0000000      0.0000000      0.0000000
     38.5000000      0.0328324      0.0494851      0.0328324      0.0328324      0.0000000      0.0327688      0.0327198      0.0277568      0.0000000      0.0000000      0.0000000      0.0000000
     39.0000000      0.0328344      0.0495332      0.0328344      0.0328344      0.0000000      0.0327796      0.0327373      0.0285958      0.0000000      0.0000000      0.0000000      0.0000000
